time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0622022654,-0.0167604779881,12.0432382933,6.24963080684,6.27090193047,0.0,-0.0819410465176,-0.123043935087,3.09329009205,-0.0323004263186,-0.0798431972494,0.0,448.5821192346542,447.2494957433237,446.0136748279168,445.4005308440501
1.3200000000000007,-0.0668771869668,-0.0247661692424,12.229551496,6.24802035014,6.2661173158,0.0,-0.0734563311792,-0.143969495702,3.11707322819,-0.0176999418273,-0.0795452023109,0.0,421.6094521656239,421.629715852732,420.99936133949063,422.26055905183216
1.3800000000000008,-0.0709025176183,-0.0341589415999,12.4202453495,6.24663617757,6.26081101256,0.0,-0.0602111653407,-0.169236327614,3.23903586871,-0.0368694570832,-0.119525203942,0.0,455.0128289003329,451.79353114175547,453.61897144012664,452.0768751259231
1.4400000000000008,-0.0740460930996,-0.0450457183234,12.6167423335,6.24454578714,6.25316317293,0.0,-0.0438638572775,-0.193858364931,3.31063242714,-0.031062466263,-0.152233480135,0.0,439.43089555865504,436.6950270771078,437.90858713821825,438.3908385589422
1.5000000000000009,-0.0759239551877,-0.0576046588661,12.8214982394,6.24278893852,6.24397725374,0.0,-0.0176769007209,-0.224960509237,3.51391744223,-0.0259369788568,-0.154885362471,0.0,478.8836330698459,478.6615879514112,478.5053829555625,478.8952221941033
1.560000000000001,-0.0759740763679,-0.072107450143,13.039358315,6.24107913381,6.23476393087,0.0,0.0171019379708,-0.258632520757,3.74729196457,-0.034181911366,-0.151023005157,0.0,489.3965778875129,489.6641021244284,488.2389656517475,487.62326339683284
1.620000000000001,-0.074017246085,-0.088414729202,13.2651059427,6.2394671698,6.22574813017,0.0,0.0489493787631,-0.285103115847,3.77747551836,-0.0152296132633,-0.148787531714,0.0,428.05126747560496,428.2192966615485,427.813393765375,429.4239303913328
1.680000000000001,-0.0699871292582,-0.106332775994,13.492575153,6.23883273584,6.21655471093,0.0,0.0862076364206,-0.312229246055,3.80468199325,-0.00259319280156,-0.164015250327,0.0,428.45044933244765,427.1303201141621,427.1595861243793,428.236004545968
1.740000000000001,-0.0631847241551,-0.12612324017,13.7269699705,6.23841345193,6.20693061968,0.0,0.141631932714,-0.347451287753,4.00769879939,-0.0176731698777,-0.154016143208,0.0,481.980792383437,482.7136322338051,482.68099627777144,481.5416514599379
1.8000000000000012,-0.052860919299,-0.148021794096,13.9731367552,6.23802414334,6.19770112567,0.0,0.203505987803,-0.382543676563,4.19708263733,0.00965688289795,-0.153445611551,0.0,480.23592876234005,480.2588001633464,478.34865343393744,480.42555331570003
