time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
0.6600000000000003,-0.215795179932,-0.0311048580897,0.0,0.722654115781,6.09297497244,0.0,-0.604691442324,-0.0633267608747,-6.49639785701,1.04202858411,-7.2755452423,0.0,240.204607896,122.024633186,144.381506561,119.992089943,23,33.0
0.6600000000000003,-0.231592635085,-0.0398281931057,0.0,0.929697673685,5.95435644172,0.0,-0.625396247327,-0.0394365119825,-6.39964139471,1.35677465577,-7.68920800975,0.0,270.297104063,109.757958149,145.474162143,140.203388751,24,33.0
0.6600000000000003,-0.216602662999,-0.0405428263609,0.0,0.925245070399,6.05716789375,0.0,-0.594790509019,-0.0553732144055,-6.41437609884,1.33995571044,-7.50781804516,0.0,259.659765719,104.049854365,144.292892009,135.945428712,25,33.0
0.6600000000000003,-0.232594164104,-0.0323096704995,0.0,0.858478689229,5.89864204833,0.0,-0.599712980339,-0.0393426716389,-6.38143250267,1.12578686376,-7.5478866639,0.0,261.772423989,92.3676602043,149.572607309,122.780370396,26,33.0
0.6600000000000003,-0.186336533445,-0.0336968912741,0.0,0.779013044345,0.00238583293996,0.0,-0.510687159504,-0.089563864321,-6.47700087461,1.04124079519,-6.87309175718,0.0,226.491095361,89.3431802613,139.044844647,107.857739321,27,33.0
0.6600000000000003,-0.136979264146,-0.0177076373008,0.0,0.489971288687,0.386515915598,0.0,-0.394652801054,-0.0713148112162,-6.57819752362,0.723735663105,-6.25750823989,0.0,194.759969582,89.8727223743,129.662765971,99.4618645254,28,33.0
0.6600000000000003,-0.12836592834,-0.0136005709524,0.0,0.425829024944,0.523268572162,0.0,-0.362000887803,-0.0615770416994,-6.56989121112,0.613396320099,-5.79812079242,0.0,180.041331756,82.6505138581,126.392621425,95.8089424078,29,33.0
0.6600000000000003,-0.180500574842,-0.0120174308385,0.0,0.527626043271,6.22135805198,0.0,-0.431113729198,-0.0562607697222,-6.40829663581,0.44422735859,-5.55853858401,0.0,185.973749121,65.2573931523,148.908857208,88.4513904836,30,33.0
0.7200000000000003,-0.149567378103,0.0077246794654,0.0,0.636071726414,5.16215332335,0.0,-0.357920377838,-0.0361498554878,-6.73466772129,0.688154729757,-4.0375088605,0.0,37.310974735,12.449051642,12.2917471842,21.531657014,31,36.0
0.7200000000000003,-0.053450958973,0.00461276316304,0.0,0.727433478846,5.05984237738,0.0,-0.184519803303,-0.0420677273265,-6.7542627734,0.828785610531,-2.72681156725,0.0,30.5634141861,11.9106175635,10.1091942139,16.0345140179,32,36.0
0.7200000000000003,-0.0240860403254,0.000628571803507,0.0,1.03147526764,5.27066068632,0.0,-0.106385346212,-0.0837428378117,-6.75854420491,1.17848022681,-1.96208713955,0.0,31.1626118886,6.53120723042,6.20449636627,9.96406506546,33,36.0
0.6600000000000003,-0.016018542304,-0.00106295494309,0.0,0.0402286214345,5.77448103741,0.0,-0.140387484735,-0.00902406493329,-6.68748515442,0.0788949177989,-1.04428193572,0.0,34.667674451,9.34428128719,9.99513637907,17.4323184275,34,33.0
0.6600000000000003,-0.0161306171603,-0.00225849532065,0.0,0.0897996071506,5.77045490841,0.0,-0.139856853183,-0.0196559143333,-6.65772611883,0.193038637837,-1.02122570519,0.0,26.4549490783,14.9573566152,16.8489275747,35.374733993,35,33.0
0.6600000000000003,-0.0159141810068,-0.00284128719123,0.0,0.130086142923,5.77391771231,0.0,-0.135591346268,-0.0258805587955,-6.62659790896,0.355760824057,-0.977939005175,0.0,20.1060355142,21.6485678041,26.7343028238,63.3073785105,36,33.0
0.6600000000000003,-0.0139415254098,-0.00309900823865,0.0,0.237901602502,5.76990069543,0.0,-0.115943474245,-0.0318530276681,-6.5567397398,0.997872446927,-0.967207950934,0.0,17.1369058792,26.884988384,42.257075951,134.047999648,37,33.0
0.6600000000000003,-0.00566888292962,-0.00495548182507,0.0,0.83315739226,5.73019944185,0.0,-0.0424310291323,-0.0511564115098,-6.29003301969,2.85485041341,-1.03925019821,0.0,13.9404728293,25.2002823939,37.6253616706,191.72864861,38,33.0
0.6600000000000003,-0.0203460577662,0.246205592889,0.0,4.11159441227,5.06393439678,0.0,-0.0673850363075,0.566070746608,-6.47235471632,4.55926600833,-3.60687326628,0.0,15.6464789362,8.76371529755,6.2046677226,144.277080756,39,33.0
0.6600000000000003,-0.0190652059643,0.245550433391,0.0,4.30656188801,5.0380691824,0.0,-0.00895650318837,0.530919114482,-6.65360982329,5.60059123835,-4.4085610822,0.0,13.3257580649,7.20860487777,5.54405469321,223.771155843,40,33.0
0.6600000000000003,-0.0122149335635,0.253623760524,0.0,5.1964527561,5.03598266199,0.0,0.110405690674,0.445075269234,-6.77357895144,7.52922843514,-4.53135034681,0.0,11.3085053527,3.68605473128,2.44952096645,290.86340117,41,33.0
0.6600000000000003,0.00788331873941,0.256385625649,0.0,0.522484592631,5.04591195465,0.0,0.163386509691,0.434340991415,-6.35819282232,9.19324346365,-3.67170236201,0.0,15.0368535665,1.5942809069,0.625167843464,292.880208106,42,33.0
0.6600000000000003,-0.0103284170768,0.31257200568,0.0,0.120054800505,4.98607146245,0.0,0.135646872806,0.556935201789,-6.45907061993,8.75390706871,-4.60328092053,0.0,17.7925259117,0.400560596065,1.15307498826,302.769249787,43,33.0
0.7200000000000003,0.0618466036132,0.22339527744,0.0,5.86690815426,4.79007737826,0.0,0.686513207217,0.466020062434,-6.48496015379,13.180462283,-3.26202113195,0.0,15.9549051327,0.889115836814,3.35792492392,360.579165863,44,36.0
0.7200000000000003,-0.218830504748,0.0910840680004,0.0,0.283582930179,5.3297593272,0.0,-0.333484264253,0.23921084311,-6.36946231639,8.48879608006,-4.30566925479,0.0,11.7007998795,0.34696373338,1.26301532063,309.985259571,45,36.0
0.7200000000000003,-0.17221796856,0.16894063829,0.0,4.47764731753,5.19782522395,0.0,0.0876544048879,0.680546218188,-6.31082021123,13.8766934549,-4.02650712141,0.0,6.40833231325,5.33752290517,27.1424128834,612.359375077,46,36.0
0.7200000000000003,0.140942377063,0.255975677933,0.0,1.84335979333,5.59921939336,0.0,0.68038251791,0.536866970672,-6.15041133553,15.3238562435,-1.1489463675,0.0,8.24511559686,0.46485544321,2.85892502975,302.846591066,47,36.0
0.7200000000000003,0.145514681468,0.252406861067,0.0,1.23155868564,5.62779112536,0.0,0.760924230497,0.539428765114,-6.09069932766,17.5768182478,-1.09716700771,0.0,4.87417796552,2.68482472782,7.50368069471,516.00772143,48,36.0
0.7200000000000003,0.141033619339,0.295763566335,0.0,2.07939628709,5.62975241324,0.0,0.705372386812,0.503665043669,-6.35557123807,16.6770745796,-1.09568513329,0.0,6.97985927512,1.25481432433,4.2738460074,343.526507951,49,36.0
0.7800000000000004,0.17805908914,0.309471240232,0.0,4.99025153187,5.60079890645,0.0,0.826424346705,0.578091947994,-6.88957433066,17.8095999189,-1.02343019958,0.0,2.96802010789,1.99760717718,26.1960347537,694.122007994,50,39.0
0.7200000000000003,0.131662110078,0.379320837461,0.0,3.62325247373,5.03337309412,0.0,1.15401073536,0.891359370668,-6.54486141533,19.653711344,-2.55902601299,0.0,3.13395279978,3.77064332068,50.2124571107,719.033376004,51,36.0
0.7800000000000004,0.177098466153,0.179391759044,0.0,0.950793458761,5.40946527042,0.0,0.665337891171,0.398679189867,-6.19120094461,12.2877934259,-1.33627381056,0.0,4.68026161749,1.121591264,2.86148015123,127.803992298,52,39.0
0.7200000000000003,-0.0214942995554,0.00776554297759,0.0,5.79337818365,5.38532664335,0.0,-0.146610138278,0.0152902452537,-6.56027561743,-0.473566566465,-1.58265319256,0.0,4.38649626832,0.336168786561,2.70748635629,62.83892618,53,36.0
0.7200000000000003,0.0869664071351,0.118985335117,0.0,1.29053891356,5.5633963293,0.0,0.323766288551,0.298516901939,-6.45849785852,11.1901773827,-1.22787430289,0.0,1.68629308552,2.17719772497,39.0008680598,450.852713569,54,36.0
0.7200000000000003,0.0906792343127,0.0431386671365,0.0,2.83939755764,5.35624953854,0.0,0.652260068505,0.144234069336,-6.23388294044,15.6097443635,-1.6456438487,0.0,1.3547907969,2.88378686891,74.3980122388,789.788026213,55,36.0
0.7200000000000003,0.0630113200018,0.0689532281333,0.0,0.473093629543,5.30710009464,0.0,0.351927836065,0.186197198746,-6.26531616166,9.71643194592,-1.74682628466,0.0,5.08942285415,0.26036538944,7.74631383832,37.3397391515,56,36.0
0.7200000000000003,0.0964065234164,0.086948222365,0.0,0.824658048441,5.29950469665,0.0,0.447386724829,0.202086452835,-6.36136874789,10.5339432693,-1.76300776139,0.0,2.89307498536,0.664173666869,8.33909922695,34.6762081341,57,36.0
0.7200000000000003,0.137680866426,0.105675718117,0.0,2.34450667892,5.30218373163,0.0,0.764439240583,0.18279745008,-6.33491724342,14.1941691226,-1.759576215,0.0,2.24523962246,1.98957712232,32.2039983258,232.679237483,58,36.0
0.7200000000000003,0.0720408343363,0.116725832145,0.0,4.91734640812,5.29046580463,0.0,0.224648790424,0.275841227463,-6.32291082592,7.45008585561,-1.78480627082,0.0,2.93601415674,0.5336559193,14.1977381937,46.732995566,59,36.0
0.7200000000000003,0.060039078053,0.0959726062984,0.0,0.368663474564,5.2640161432,0.0,0.169087947355,0.184785594727,-6.32809831286,6.56221434778,-1.84158336496,0.0,2.49161992774,0.648799635351,7.19126618637,14.4529034205,60,36.0
0.7200000000000003,0.0579654438567,0.0984607276932,0.0,0.526105262446,5.25030564872,0.0,0.238004332682,0.204448414057,-6.32950388648,7.26367621847,-1.86951785428,0.0,2.31788239057,0.0120867482552,8.02466027252,14.2163064159,61,36.0
0.7200000000000003,0.0679353022349,0.120519023838,0.0,6.04427219898,5.25087891318,0.0,0.177918790814,0.227239910097,-6.20308472938,6.70688708655,-1.8676042576,0.0,1.11347147016,0.506068209677,11.1100398366,20.6018157796,62,36.0
0.7200000000000003,0.0648996632855,0.121184338376,0.0,5.91589187239,5.25022658916,0.0,0.174883036928,0.226445870623,-6.20515953559,6.5274432467,-1.86876195741,0.0,0.733607501587,0.293004761713,11.9871569767,21.6969100896,63,36.0
0.7200000000000003,0.0639105133543,0.134563036238,0.0,6.26945769176,5.24618012147,0.0,0.152487123511,0.256466037028,-6.15562109524,6.32889218817,-1.87872990471,0.0,1.01526051028,0.200800239308,12.7734317216,18.9660473974,64,36.0
0.7200000000000003,0.0678160713577,0.14557651057,0.0,6.09493729824,5.25423498086,0.0,0.172962931326,0.272210819678,-6.15723425645,6.34393817101,-1.86037334084,0.0,1.58970223969,0.266200372835,16.0077264496,21.7515479193,65,36.0
0.7800000000000004,0.0820540328363,0.356802992108,0.0,0.937414113901,5.11582724146,0.0,0.437769618713,0.665339713785,-6.64456638464,8.58199467436,-1.86770938546,0.0,0.879398372077,0.455164529163,43.5977300416,69.02716307,66,39.0
0.7800000000000004,0.118973149968,0.338730962238,0.0,5.1797217925,5.08228854083,0.0,0.338195587184,0.627370474855,-6.4327094469,6.80329055531,-1.92488533557,0.0,1.00931097083,0.534513936828,26.3852901197,34.9833423709,67,39.0
0.7800000000000004,0.0818685154548,0.353259096657,0.0,6.18858911722,5.05918917079,0.0,0.189038658332,0.670918593929,-6.49624928614,5.40193974848,-1.96823362992,0.0,1.37185403285,0.343566055436,20.5179967552,17.5503630476,68,39.0
0.7800000000000004,0.0178024982171,0.133016711375,0.0,5.65320088426,4.81341144723,0.0,0.0479668083837,0.152947949733,-6.57558808358,2.44025495049,-2.44383548943,0.0,1.03725010756,0.437971255166,26.0581482035,23.8154813957,69,39.0
0.7800000000000004,0.00848738211041,0.145842109496,0.0,5.7790557793,4.77523297118,0.0,0.0266946233852,0.175278846957,-6.52516193977,2.38822464298,-2.51677690648,0.0,0.67092550396,-0.350914837535,27.7497710677,21.8124039282,70,39.0
0.7800000000000004,0.0123935965959,0.132453297701,0.0,5.59924447949,4.76042653505,0.0,0.053571487993,0.145283352744,-6.5589748417,2.48008576334,-2.54462103639,0.0,0.311399855283,0.0681204843206,32.2861947071,22.6841555144,71,39.0
0.7800000000000004,0.0167716417381,0.132357210113,0.0,5.38386318309,4.74639120065,0.0,0.0809975295944,0.152781706349,-6.59682658475,2.59333317052,-2.57689473894,0.0,1.51671944685,-0.280995769724,39.3785713456,24.1553465773,72,39.0
0.7800000000000004,0.00687158254964,0.221685892525,0.0,4.74563849759,4.72004557844,0.0,0.0739248453673,0.408062740031,-6.79384046057,0.786408688972,-2.62845624004,0.0,0.863579863895,1.0419166143,50.6131718224,31.6283950658,73,39.0
0.7800000000000004,0.0361509946864,0.125250451483,0.0,4.47575392376,4.72131057556,0.0,0.179613377089,0.215422300854,-6.63387159736,3.65308011265,-2.62142842704,0.0,0.0427998159866,-0.104233166061,73.1497389346,64.5125746515,74,39.0
0.7800000000000004,0.0300093624631,0.207736552099,0.0,5.42318012048,4.70516607662,0.0,0.132941660748,0.287578419905,-6.66720590679,1.63944436464,-2.65911874803,0.0,-0.156693762538,0.76892849512,66.3740929916,21.1648911443,75,39.0
0.8400000000000004,0.277461828734,0.198981134857,0.0,5.80648875436,4.46092924973,0.0,1.90726178869,0.373914660074,-6.20375795487,11.4151719684,-2.73424455354,0.0,-0.182676732705,2.83737899507,492.12764049,838.292159227,76,42.0
0.8400000000000004,-0.0360138008288,0.151483871299,0.0,3.66941118687,4.3998535773,0.0,0.238310047276,0.195002094258,-6.19403166484,-6.03579102919,-2.86541601252,0.0,3.01227013655,1.54701286713,241.656509317,145.412472023,77,42.0
0.9000000000000005,0.55896527655,-0.169351420518,0.0,4.87211719293,3.99214883034,0.0,3.05891719235,-0.106468009895,-5.95240790095,-0.692219435429,-3.1040606877,0.0,7.79837891549,2.03122017064,495.598446982,554.537365398,78,45.0
1.0200000000000005,2.13869341541,0.230870170922,0.0,4.35026913719,3.59808378664,0.0,7.27928199912,0.259729318385,-6.17839975877,18.1055191201,-2.97949803084,0.0,1.11812628803,2.41795506584,528.187120928,878.472972355,79,51.0
1.0800000000000005,2.27441853278,0.592686400383,0.0,4.12608170355,3.15043075323,0.0,7.61646746496,0.609141323482,-6.03006262284,17.8724047263,-5.19632417509,0.0,53.7597770288,12.9886616996,628.980826651,827.752451549,80,54.0
0.9000000000000005,-0.469371206881,0.915947387214,0.0,4.97341559579,6.2681883368,0.0,-1.48046145243,0.741313773946,-6.45773967106,17.6770711271,-14.4589218199,0.0,521.02001217,150.682606962,570.584016404,833.67933109,81,45.0
0.7800000000000004,-2.376443975,0.414006052283,0.0,4.34132186013,5.22239942044,0.0,-6.14914142527,0.336137078914,-6.83217088553,15.9965823864,-22.3088285017,0.0,678.991485095,28.8339776791,347.606266265,417.220073248,82,39.0
0.7200000000000003,-2.20806097417,0.879636792031,0.0,3.09951547763,6.01835730724,0.0,-5.44869005746,2.27721606265,-6.00557905889,19.5225533907,-16.9301432747,0.0,397.519428173,38.7110052039,305.80963753,674.060927314,83,36.0
0.8400000000000004,-1.92384302291,0.798479731221,0.0,1.95359933738,2.80163717499,0.0,-1.70535426912,1.5972157318,-6.51006056685,23.6128090071,-22.8547091964,0.0,772.84083354,258.262553392,380.058950851,857.845271954,84,42.0
0.7200000000000003,-1.04310410301,0.224028214075,0.0,4.61128747229,0.309314333745,0.0,-2.12545756877,-0.808626930722,-7.07633025666,20.8994488495,-16.746486575,0.0,538.171459811,204.439134657,550.034403165,829.526963303,85,36.0
0.6600000000000003,-0.738328377176,0.507796649098,0.0,1.59386893294,3.56871087483,0.0,0.574101764916,-0.229960866434,-7.79305999968,22.443321279,-19.5223345789,0.0,661.549563851,313.213531719,490.979421714,881.273478316,86,33.0
0.6600000000000003,-1.03718733401,1.19588467658,0.0,5.9880656123,5.42716451455,0.0,-3.07919998531,1.91166299748,-6.66526782468,20.9315924352,-19.692839585,0.0,679.743943005,219.831059875,507.628446258,859.153133412,87,33.0
0.7800000000000004,-2.9075244143,0.555546279791,0.0,0.0304108546276,2.86967853327,0.0,-5.84153855681,1.36008769528,-6.08355509264,21.3172109663,-25.2865455244,0.0,830.070730977,40.3923926301,219.235971279,731.259083692,88,39.0
0.6600000000000003,0.311335387226,0.478958517112,0.0,0.614491952527,2.53960415638,0.0,3.80214777331,1.49269706849,-8.36330150721,24.3202348178,-16.5991262783,0.0,802.476407073,588.664038741,404.935516902,895.143387907,89,33.0
0.7200000000000003,0.360733110315,0.405753662832,0.0,1.19649994398,4.75825907021,0.0,4.30772500687,0.146436867035,-6.42492409873,23.4121083275,-15.7624985424,0.0,815.325342146,579.102257705,442.041205505,896.730559408,90,36.0
0.7200000000000003,1.22389383121,0.169915868706,0.0,2.92141899099,5.2369833983,0.0,7.13367666829,-0.188077980544,-6.47424148646,21.8624218053,-13.0539228762,0.0,9.44900296364,9.42270166924,641.104742455,894.07274192,91,36.0
0.7200000000000003,-0.0145565612396,0.413980662603,0.0,3.62775781395,0.282073921055,0.0,-2.07439286319,1.61038825596,-6.69547782671,22.5194294313,-13.3738726326,0.0,375.134993424,213.726206866,474.46005026,778.408866259,92,36.0
0.7200000000000003,0.66288429455,0.26268788955,0.0,1.62145159005,4.8084728421,0.0,4.11967663906,-0.118747377367,-5.39419035525,22.128501076,-14.5977599227,0.0,465.708059842,206.635239537,583.832382949,890.644544546,93,36.0
0.6600000000000003,1.14986803869,0.255709453458,0.0,1.59035764849,3.01816118293,0.0,6.64606904875,0.301736184883,-7.73448572484,24.3924070328,-15.2693938297,0.0,827.617949491,656.190988141,392.320028919,897.450024983,94,33.0
0.7200000000000003,1.28698110223,0.445068828031,0.0,3.08637319952,1.97369767539,0.0,3.34394127329,0.970468743447,-7.7068676279,22.4182715153,-11.3417763493,0.0,135.953072572,82.4721263565,502.423219037,841.31404237,95,36.0
0.7200000000000003,0.933733094765,-0.0698430474846,0.0,3.79062242221,2.99844733574,0.0,4.63418112933,-0.772592880857,-6.95933157305,23.4152239593,-12.0296907384,0.0,65.2441693319,55.0608552181,556.800876798,870.047263759,96,36.0
0.7800000000000004,0.0359417709633,0.252781551199,0.0,0.146735406703,5.23811669418,0.0,-0.0997776955978,-0.405391935546,-6.61376834666,23.9820220848,-15.0541027137,0.0,699.764716936,414.879314875,472.083853578,892.971774889,97,39.0
0.7200000000000003,2.18499571246,0.572143806305,0.0,1.40960205133,3.34649504758,0.0,9.09853178011,1.02158443787,-8.12671573938,23.9401147275,-14.3800701331,0.0,800.363459854,600.671225475,402.455637541,897.024862278,98,36.0
0.7200000000000003,1.04155353394,0.00945851014454,0.0,1.57642501967,3.23595646548,0.0,6.19466880446,-0.990058119446,-8.26265802592,23.9740576881,-14.4259816058,0.0,520.434939146,317.256686847,490.780308705,885.173809881,99,36.0
0.7200000000000003,2.32029976514,0.293587224681,0.0,0.143005302458,2.19115813437,0.0,6.32732774656,1.46609928518,-7.92221747332,23.1906730219,-13.009107956,0.0,648.428559151,448.674947408,456.181953461,886.30022935,100,36.0
0.7200000000000003,2.08092747452,0.620150455186,0.0,1.29051199502,1.31182708191,0.0,3.87034741822,2.01421317751,-7.41141005127,24.6564202242,-12.9974434054,0.0,781.817489478,655.282291447,371.969153114,894.864983183,101,36.0
0.7200000000000003,1.0796063288,0.63319734799,0.0,4.65873431193,0.223219332883,0.0,0.418845669761,1.26934123114,-8.13700813041,23.1228335934,-10.9643154377,0.0,495.798361078,415.746246612,440.421026885,853.171311233,102,36.0
0.7200000000000003,0.913694411799,0.671650209507,0.0,5.09453486959,6.25192449862,0.0,0.0813675042553,0.989215322113,-8.19502764632,23.4767776767,-11.0796789666,0.0,558.062051881,477.622028907,415.035308981,862.781962156,103,36.0
0.7200000000000003,1.08660764098,0.4916254516,0.0,4.51290802193,0.211448809325,0.0,0.341239345425,1.00817502296,-6.66842091836,22.4039655957,-12.3109576459,0.0,364.313210678,166.465048856,462.815144405,741.139220028,104,36.0
0.7800000000000004,1.3329314418,0.687698717054,0.0,3.63005676524,0.598663424336,0.0,0.668409788584,1.89197119182,-6.3978871864,22.8811722848,-11.0416616573,0.0,255.952019021,148.720772055,471.621212122,817.226975563,105,39.0
0.7800000000000004,1.47699698304,0.84013732559,0.0,0.517502832255,0.019849933435,0.0,1.12935642799,1.28271247067,-5.6782980513,23.8096535143,-13.0893068982,0.0,678.28745776,537.136103957,392.493380414,882.323490909,106,39.0
0.7800000000000004,1.49364975433,1.1024034645,0.0,0.854956865285,0.510739160428,0.0,0.602940208761,2.11452950553,-6.23456995246,25.2165361248,-12.4522016662,0.0,765.944727016,647.138601539,339.897740626,891.673841015,107,39.0
0.7800000000000004,1.82996430838,1.06145282342,0.0,0.449846576245,1.02339348633,0.0,1.99131163412,2.3572908691,-6.60322442657,24.5502975059,-12.4077669112,0.0,724.792691042,588.719368503,392.820864816,890.326371319,108,39.0
0.7800000000000004,1.86862176647,0.837238837104,0.0,5.24867047491,1.11717780923,0.0,2.20528197707,1.77565969178,-6.77633271483,23.7142075089,-12.0711718517,0.0,545.880073622,373.367000566,469.479231861,868.177577754,109,39.0
0.7800000000000004,1.45742470423,0.932633651895,0.0,1.54520109139,0.525572183795,0.0,0.268014265962,2.26590035471,-6.12612301997,26.1137959152,-12.4107285455,0.0,834.190766202,742.957275745,275.449232191,895.722948354,110,39.0
0.7800000000000004,0.774251148376,-0.0271392692312,0.0,4.09534400991,3.21864267024,0.0,4.86812056986,-1.66413573545,-6.98083861121,24.3201642959,-12.9910636918,0.0,199.966501533,107.014324141,514.605074524,874.538368806,111,39.0
0.7200000000000003,2.20205599291,0.305318390293,0.0,1.61890006127,3.25114996071,0.0,8.99818168997,0.34621634463,-7.73366729299,24.507304451,-14.8795177818,0.0,592.516010481,277.748347147,489.235085839,890.04657821,112,36.0
0.7200000000000003,1.29640372027,0.155375719121,0.0,5.91880994293,3.80057219152,0.0,6.86650225136,0.406494378128,-7.4319957042,23.661761245,-14.7382093703,0.0,698.190487714,415.434886335,420.867601483,891.020946739,113,36.0
0.7200000000000003,1.97177402156,-0.107990029354,0.0,0.0985333593049,5.80002486865,0.0,8.88183875547,-1.58768764717,-5.66390337342,24.3227687886,-15.8156383834,0.0,768.561539851,417.270462878,440.898219607,896.425961131,114,36.0
